"roleshift(20,6,32)","1.0"
"roleshift(20,8,32)","1.0"
"roleshift(21,8,9)","1.0"
"roleshift(21,8,24)","1.0"
"roleshift(22,2,32)","1.0"
"roleshift(22,3,32)","1.0"
"roleshift(22,4,32)","1.0"
"roleshift(22,5,32)","1.0"
"roleshift(22,6,32)","1.0"
"roleshift(22,7,32)","1.0"
"roleshift(22,8,21)","1.0"
"roleshift(23,1,12)","1.0"
"roleshift(23,6,24)","1.0"
"roleshift(24,3,0)","1.0"
"roleshift(24,5,27)","1.0"
"roleshift(24,5,28)","1.0"
"roleshift(24,5,29)","1.0"
"roleshift(25,1,0)","1.0"
"roleshift(25,7,13)","1.0"
"roleshift(26,4,22)","1.0"
"roleshift(27,1,3)","1.0"
"roleshift(27,2,32)","1.0"
"roleshift(27,3,32)","1.0"
"roleshift(27,4,32)","1.0"
"roleshift(27,5,32)","1.0"
"roleshift(27,8,16)","1.0"
"roleshift(28,2,32)","1.0"
"roleshift(28,3,32)","1.0"
"roleshift(28,4,32)","1.0"
"roleshift(28,5,32)","1.0"
"roleshift(28,7,32)","1.0"
"roleshift(29,1,22)","1.0"
"roleshift(29,2,32)","1.0"
"roleshift(29,3,32)","1.0"
"roleshift(29,4,32)","1.0"
"roleshift(29,5,32)","1.0"
"roleshift(29,8,7)","1.0"
"roleshift(29,8,17)","1.0"
"roleshift(29,8,18)","1.0"
"roleshift(30,2,32)","1.0"
"roleshift(30,3,4)","1.0"
"roleshift(30,3,32)","1.0"
"roleshift(30,4,32)","1.0"
"roleshift(30,5,32)","1.0"
"roleshift(30,6,17)","1.0"
"roleshift(30,6,18)","1.0"
"roleshift(30,6,32)","1.0"
"roleshift(30,7,29)","1.0"
"roleshift(30,7,32)","1.0"
"roleshift(31,0,29)","1.0"
"roleshift(33,4,10)","1.0"
"roleshift(33,5,23)","1.0"
"roleshift(33,5,24)","1.0"
"roleshift(33,5,25)","1.0"
"roleshift(33,7,8)","1.0"
"roleshift(34,3,8)","1.0"
"roleshift(34,3,9)","1.0"
"roleshift(34,3,10)","1.0"
"roleshift(34,3,22)","1.0"
"roleshift(34,3,25)","1.0"
"roleshift(34,3,26)","1.0"
"roleshift(34,3,27)","1.0"
"roleshift(34,5,13)","1.0"
"roleshift(36,7,22)","1.0"
"roleshift(37,6,10)","1.0"
"roleshift(37,6,22)","1.0"
"roleshift(37,7,26)","1.0"
"roleshift(37,7,27)","1.0"
"roleshift(41,2,32)","1.0"
"roleshift(41,3,32)","1.0"
"roleshift(41,4,2)","1.0"
"roleshift(41,4,32)","1.0"
"roleshift(41,5,17)","1.0"
"roleshift(41,5,18)","1.0"
"roleshift(41,5,19)","1.0"
"roleshift(41,5,32)","1.0"
"roleshift(41,6,32)","1.0"
"roleshift(44,2,32)","1.0"
"roleshift(44,3,32)","1.0"
"roleshift(44,4,32)","1.0"
"roleshift(44,5,15)","1.0"
"roleshift(44,5,32)","1.0"
"roleshift(45,2,32)","1.0"
"roleshift(45,3,32)","1.0"
"roleshift(45,4,32)","1.0"
"roleshift(45,6,32)","1.0"
"roleshift(47,2,18)","1.0"
"roleshift(47,2,32)","1.0"
"roleshift(47,3,32)","1.0"
"roleshift(47,4,6)","1.0"
"roleshift(47,4,32)","1.0"
"roleshift(47,5,22)","1.0"
"roleshift(47,5,32)","1.0"
"roleshift(48,0,0)","1.0"
"roleshift(49,2,8)","1.0"
"roleshift(49,2,13)","1.0"
"roleshift(49,2,24)","1.0"
"roleshift(50,1,6)","1.0"
"roleshift(52,2,22)","1.0"
"roleshift(52,2,27)","1.0"
"roleshift(52,4,13)","1.0"
"roleshift(52,5,11)","1.0"
"roleshift(54,1,24)","1.0"
"roleshift(54,5,8)","1.0"
"roleshift(54,5,9)","1.0"
"roleshift(55,1,18)","1.0"
"roleshift(57,8,3)","1.0"
"roleshift(59,2,10)","1.0"
"roleshift(60,1,27)","1.0"
"roleshift(60,3,24)","1.0"
"roleshift(61,2,15)","1.0"
"roleshift(61,2,32)","1.0"
"roleshift(61,3,32)","1.0"
"roleshift(61,4,32)","1.0"
"roleshift(61,5,32)","1.0"
"roleshift(61,6,32)","1.0"
"roleshift(63,2,3)","1.0"
"roleshift(63,2,32)","1.0"
"roleshift(63,3,18)","1.0"
"roleshift(63,3,32)","1.0"
"roleshift(63,4,32)","1.0"
"roleshift(63,5,32)","1.0"
"roleshift(67,1,10)","1.0"
"roleshift(73,1,14)","1.0"
"roleshift(74,1,29)","1.0"
"roleshift(74,7,0)","1.0"
"roleshift(74,7,10)","1.0"
"roleshift(74,7,11)","1.0"
"roleshift(77,7,3)","1.0"
"roleshift(77,7,17)","1.0"
"roleshift(77,7,18)","1.0"
"roleshift(77,7,32)","1.0"
"roleshift(78,1,20)","1.0"
"roleshift(78,2,32)","1.0"
"roleshift(78,3,32)","1.0"
"roleshift(78,4,29)","1.0"
"roleshift(78,4,32)","1.0"
"roleshift(78,5,32)","1.0"
"roleshift(78,6,32)","1.0"
"roleshift(78,7,32)","1.0"
"roleshift(79,2,32)","1.0"
"roleshift(79,3,29)","1.0"
"roleshift(79,3,32)","1.0"
"roleshift(79,4,20)","1.0"
"roleshift(79,4,32)","1.0"
"roleshift(79,5,32)","1.0"
"roleshift(79,6,4)","1.0"
"roleshift(79,6,32)","1.0"
"roleshift(79,7,32)","1.0"
"roleshift(80,0,31)","1.0"
"roleshift(81,6,8)","1.0"
"roleshift(81,6,13)","1.0"
"roleshift(81,6,27)","1.0"
"roleshift(84,2,29)","1.0"
"roleshift(84,2,32)","1.0"
"roleshift(84,3,1)","1.0"
"roleshift(84,3,2)","1.0"
"roleshift(84,3,15)","1.0"
"roleshift(84,3,20)","1.0"
"roleshift(84,3,32)","1.0"
"roleshift(84,4,32)","1.0"
"roleshift(84,5,32)","1.0"
"roleshift(84,7,32)","1.0"
"min_allocation(0)","12.0"
"min_allocation(4)","15.0"
"min_allocation(7)","5.0"
"min_allocation(11)","6.0"
"min_allocation(13)","3.0"
"min_allocation(15)","9.0"
"min_allocation(16)","10.0"
"min_allocation(17)","6.0"
"min_allocation(18)","2.0"
"min_allocation(19)","7.0"
"min_allocation(20)","2.0"
"min_allocation(21)","11.0"
"min_allocation(22)","3.0"
"min_allocation(23)","5.0"
"min_allocation(24)","5.0"
"min_allocation(25)","5.0"
"min_allocation(26)","3.0"
"min_allocation(27)","4.0"
"min_allocation(29)","7.0"
"min_allocation(30)","7.0"
"min_allocation(31)","2.0"
"min_allocation(33)","9.0"
"min_allocation(34)","11.0"
"min_allocation(36)","4.0"
"min_allocation(37)","8.0"
"min_allocation(41)","8.0"
"min_allocation(44)","3.0"
"min_allocation(47)","8.0"
"min_allocation(48)","4.0"
"min_allocation(49)","7.0"
"min_allocation(50)","2.0"
"min_allocation(52)","8.0"
"min_allocation(54)","5.0"
"min_allocation(55)","2.0"
"min_allocation(57)","4.0"
"min_allocation(59)","3.0"
"min_allocation(60)","4.0"
"min_allocation(61)","3.0"
"min_allocation(63)","4.0"
"min_allocation(67)","2.0"
"min_allocation(73)","2.0"
"min_allocation(74)","8.0"
"min_allocation(77)","8.0"
"min_allocation(78)","4.0"
"min_allocation(79)","8.0"
"min_allocation(81)","6.0"
"min_allocation(84)","9.0"
"max_allocation(0)","12.0"
"max_allocation(4)","15.0"
"max_allocation(7)","5.0"
"max_allocation(11)","6.0"
"max_allocation(13)","3.0"
"max_allocation(15)","9.0"
"max_allocation(16)","10.0"
"max_allocation(17)","6.0"
"max_allocation(18)","2.0"
"max_allocation(19)","7.0"
"max_allocation(20)","2.0"
"max_allocation(21)","11.0"
"max_allocation(22)","3.0"
"max_allocation(23)","5.0"
"max_allocation(24)","5.0"
"max_allocation(25)","5.0"
"max_allocation(26)","3.0"
"max_allocation(27)","4.0"
"max_allocation(29)","7.0"
"max_allocation(30)","7.0"
"max_allocation(31)","2.0"
"max_allocation(33)","9.0"
"max_allocation(34)","11.0"
"max_allocation(36)","4.0"
"max_allocation(37)","8.0"
"max_allocation(41)","8.0"
"max_allocation(44)","3.0"
"max_allocation(47)","8.0"
"max_allocation(48)","4.0"
"max_allocation(49)","7.0"
"max_allocation(50)","2.0"
"max_allocation(52)","8.0"
"max_allocation(54)","5.0"
"max_allocation(55)","2.0"
"max_allocation(57)","4.0"
"max_allocation(59)","3.0"
"max_allocation(60)","4.0"
"max_allocation(61)","3.0"
"max_allocation(63)","4.0"
"max_allocation(67)","2.0"
"max_allocation(73)","2.0"
"max_allocation(74)","8.0"
"max_allocation(77)","8.0"
"max_allocation(78)","4.0"
"max_allocation(79)","8.0"
"max_allocation(81)","6.0"
"max_allocation(84)","9.0"
